username,nome,id_parlamentar,casa,source,classificacao
abiliosantana_,ABÍLIO SANTANA,204554,câmara,perfil_parlamentar,deputadosfederais
abouannipv,ABOU ANNI,204521,câmara,perfil_parlamentar,deputadosfederais
acaciofavacho,ACÁCIO FAVACHO,204379,câmara,perfil_parlamentar,deputadosfederais
adolfoviana_,ADOLFO VIANA,204560,câmara,perfil_parlamentar,deputadosfederais
adrianasounovo,ADRIANA VENTURA,204528,câmara,perfil_parlamentar,deputadosfederais
adrianobaldy,ADRIANO DO BALDY,121948,câmara,perfil_parlamentar,deputadosfederais
aecioneves,AÉCIO NEVES,74646,câmara,perfil_parlamentar,deputadosfederais
afonsoflorence,AFONSO FLORENCE,160508,câmara,perfil_parlamentar,deputadosfederais
depafonsohamm,AFONSO HAMM,136811,câmara,perfil_parlamentar,deputadosfederais
afonso_motta,AFONSO MOTTA,178835,câmara,perfil_parlamentar,deputadosfederais
depaguinaldo11,AGUINALDO RIBEIRO,160527,câmara,perfil_parlamentar,deputadosfederais
faleiroairton,AIRTON FALEIRO,204495,câmara,perfil_parlamentar,deputadosfederais
alan_rick,ALAN RICK,178836,câmara,perfil_parlamentar,deputadosfederais
alceu_moreira,ALCEU MOREIRA,160559,câmara,perfil_parlamentar,deputadosfederais
oficialalesilva,ALÊ SILVA,204545,câmara,perfil_parlamentar,deputadosfederais
alencarbraga13,ALENCAR SANTANA BRAGA,204501,câmara,perfil_parlamentar,deputadosfederais
alessandromolon,ALESSANDRO MOLON,160511,câmara,perfil_parlamentar,deputadosfederais
alexmanentepps,ALEX MANENTE,178972,câmara,perfil_parlamentar,deputadosfederais
depalexsantana,ALEX SANTANA,204571,câmara,perfil_parlamentar,deputadosfederais
alefrotabrasil,ALEXANDRE FROTA,204544,câmara,perfil_parlamentar,deputadosfederais
lexandreleite,ALEXANDRE LEITE,160545,câmara,perfil_parlamentar,deputadosfederais
padilhando,ALEXANDRE PADILHA,204503,câmara,perfil_parlamentar,deputadosfederais
aleserfiotis,ALEXANDRE SERFIOTIS,178833,câmara,perfil_parlamentar,deputadosfederais
alexisfonteyne,ALEXIS FONTEYNE,204516,câmara,perfil_parlamentar,deputadosfederais
alice_portugal,ALICE PORTUGAL,74057,câmara,perfil_parlamentar,deputadosfederais
alielmachado,ALIEL MACHADO,178927,câmara,perfil_parlamentar,deputadosfederais
alinegurgel1000,ALINE GURGEL,204353,câmara,perfil_parlamentar,deputadosfederais
alinesleutjes,ALINE SLEUTJES,204400,câmara,perfil_parlamentar,deputadosfederais
altineu,ALTINEU CÔRTES,178937,câmara,perfil_parlamentar,deputadosfederais
aluisiomendesma,ALUISIO MENDES,178881,câmara,perfil_parlamentar,deputadosfederais
amaronetotv,AMARO NETO,204356,câmara,perfil_parlamentar,deputadosfederais
dep_andreabdon,ANDRÉ ABDON,178831,câmara,perfil_parlamentar,deputadosfederais
aferreira2020,ANDRÉ FERREIRA,204423,câmara,perfil_parlamentar,deputadosfederais
andrepdt12,ANDRÉ FIGUEIREDO,133439,câmara,perfil_parlamentar,deputadosfederais
depandrefufuca,ANDRÉ FUFUCA,178882,câmara,perfil_parlamentar,deputadosfederais
andrejanonesadv,ANDRÉ JANONES,204515,câmara,perfil_parlamentar,deputadosfederais
angelaamin11,ANGELA AMIN,73696,câmara,perfil_parlamentar,deputadosfederais
antoniobritoba,ANTONIO BRITO,160553,câmara,perfil_parlamentar,deputadosfederais
achinaglia,ARLINDO CHINAGLIA,73433,câmara,perfil_parlamentar,deputadosfederais
arnaldojardim,ARNALDO JARDIM,141391,câmara,perfil_parlamentar,deputadosfederais
aroldomartins,AROLDO MARTINS,204414,câmara,perfil_parlamentar,deputadosfederais
arthurlira_,ARTHUR LIRA,160541,câmara,perfil_parlamentar,deputadosfederais
departhurmaia,ARTHUR OLIVEIRA MAIA,160600,câmara,perfil_parlamentar,deputadosfederais
assis_carvalho,ASSIS CARVALHO,159237,câmara,perfil_parlamentar,deputadosfederais
deputadoatila,ÁTILA LIRA,74459,câmara,perfil_parlamentar,deputadosfederais
dep_acoutinho,AUGUSTO COUTINHO,160665,câmara,perfil_parlamentar,deputadosfederais
aureacarolinax,ÁUREA CAROLINA,204509,câmara,perfil_parlamentar,deputadosfederais
aureoribeirorj,AUREO RIBEIRO,160512,câmara,perfil_parlamentar,deputadosfederais
deputadobacelar,BACELAR,69871,câmara,perfil_parlamentar,deputadosfederais
baleia_rossi,BALEIA ROSSI,178975,câmara,perfil_parlamentar,deputadosfederais
dasilvabenedita,BENEDITA DA SILVA,73701,câmara,perfil_parlamentar,deputadosfederais
betofaropt,BETO FARO,141335,câmara,perfil_parlamentar,deputadosfederais
betopereirams,BETO PEREIRA,204358,câmara,perfil_parlamentar,deputadosfederais
betorosado,BETO ROSADO,178948,câmara,perfil_parlamentar,deputadosfederais
biacavassa,BIA CAVASSA,207176,câmara,perfil_parlamentar,deputadosfederais
biakicis,BIA KICIS,204374,câmara,perfil_parlamentar,deputadosfederais
bibonunes1,BIBO NUNES,204388,câmara,perfil_parlamentar,deputadosfederais
bilac_pinto,BILAC PINTO,141513,câmara,perfil_parlamentar,deputadosfederais
biradopindare,BIRA DO PINDARÉ,204561,câmara,perfil_parlamentar,deputadosfederais
bocaabertaof,BOCA ABERTA,204397,câmara,perfil_parlamentar,deputadosfederais
bohngass,BOHN GASS,160538,câmara,perfil_parlamentar,deputadosfederais
boscocosta1234,BOSCO COSTA,74052,câmara,perfil_parlamentar,deputadosfederais
boscosaraiva,BOSCO SARAIVA,204551,câmara,perfil_parlamentar,deputadosfederais
depbrunafurlan,BRUNA FURLAN,160589,câmara,perfil_parlamentar,deputadosfederais
cabojunioamaral,CABO JUNIO AMARAL,204520,câmara,perfil_parlamentar,deputadosfederais
cacaleao,CACÁ LEÃO,93083,câmara,perfil_parlamentar,deputadosfederais
depcaetano,CAETANO,178853,câmara,perfil_parlamentar,deputadosfederais
camilopsb,CAMILO CAPIBERIBE,204352,câmara,perfil_parlamentar,deputadosfederais
capalbertoneto,CAPITÃO ALBERTO NETO,204572,câmara,perfil_parlamentar,deputadosfederais
deputadocapitao,CAPITÃO AUGUSTO,178829,câmara,perfil_parlamentar,deputadosfederais
depfabioabreu,CAPITÃO FÁBIO ABREU,178924,câmara,perfil_parlamentar,deputadosfederais
capitao_wagner,CAPITÃO WAGNER,204487,câmara,perfil_parlamentar,deputadosfederais
carlazambelli38,CARLA ZAMBELLI,204507,câmara,perfil_parlamentar,deputadosfederais
carlosbezerrajr,CARLOS BEZERRA,141401,câmara,perfil_parlamentar,deputadosfederais
carloschiodini,CARLOS CHIODINI,204361,câmara,perfil_parlamentar,deputadosfederais
carlosgomesdep,CARLOS GOMES,178962,câmara,perfil_parlamentar,deputadosfederais
carlos_gaguim,CARLOS HENRIQUE GAGUIM,178993,câmara,perfil_parlamentar,deputadosfederais
carlosjordy,CARLOS JORDY,204460,câmara,perfil_parlamentar,deputadosfederais
carlossampaio_,CARLOS SAMPAIO,74262,câmara,perfil_parlamentar,deputadosfederais
carlosveras1314,CARLOS VERAS,204426,câmara,perfil_parlamentar,deputadosfederais
carloszarattini,CARLOS ZARATTINI,141398,câmara,perfil_parlamentar,deputadosfederais
carmenzanotto,CARMEN ZANOTTO,164360,câmara,perfil_parlamentar,deputadosfederais
caroldetoni3,CAROLINE DE TONI,204369,câmara,perfil_parlamentar,deputadosfederais
cassio_4011,CÁSSIO ANDRADE,204499,câmara,perfil_parlamentar,deputadosfederais
celinaleao,CELINA LEÃO,204380,câmara,perfil_parlamentar,deputadosfederais
celiomoura13,CÉLIO MOURA,204370,câmara,perfil_parlamentar,deputadosfederais
csilveira4599,CÉLIO SILVEIRA,178876,câmara,perfil_parlamentar,deputadosfederais
celiostudart,CÉLIO STUDART,204488,câmara,perfil_parlamentar,deputadosfederais
maldaner_celso,CELSO MALDANER,141405,câmara,perfil_parlamentar,deputadosfederais
celsorussomanno,CELSO RUSSOMANNO,73441,câmara,perfil_parlamentar,deputadosfederais
celso_sabino,CELSO SABINO,204496,câmara,perfil_parlamentar,deputadosfederais
czmadureira,CEZINHA DE MADUREIRA,204504,câmara,perfil_parlamentar,deputadosfederais
charlesgbi,CHARLES FERNANDES,205476,câmara,perfil_parlamentar,deputadosfederais
charllesevg,CHARLLES EVANGELISTA,204490,câmara,perfil_parlamentar,deputadosfederais
chico_dangelo,CHICO D'ANGELO,141439,câmara,perfil_parlamentar,deputadosfederais
brazaochiquinho,CHIQUINHO BRAZÃO,204476,câmara,perfil_parlamentar,deputadosfederais
christonietto17,CHRIS TONIETTO,204462,câmara,perfil_parlamentar,deputadosfederais
christianeyared,CHRISTIANE DE SOUZA YARED,178928,câmara,perfil_parlamentar,deputadosfederais
christinoaureo,CHRISTINO AUREO,204440,câmara,perfil_parlamentar,deputadosfederais
dep_clarissa,CLARISSA GAROTINHO,178939,câmara,perfil_parlamentar,deputadosfederais
deputadocajado,CLAUDIO CAJADO,74537,câmara,perfil_parlamentar,deputadosfederais
cleberverde10,CLEBER VERDE,141408,câmara,perfil_parlamentar,deputadosfederais
dep_cel_armando,CORONEL ARMANDO,204376,câmara,perfil_parlamentar,deputadosfederais
coroneltadeu,CORONEL TADEU,204514,câmara,perfil_parlamentar,deputadosfederais
covattifilho,COVATTI FILHO,178963,câmara,perfil_parlamentar,deputadosfederais
josiasdavitoria,DA VITORIA,204355,câmara,perfil_parlamentar,deputadosfederais
dagobertopdt,DAGOBERTO NOGUEIRA,141411,câmara,perfil_parlamentar,deputadosfederais
drdamiao,DAMIÃO FELICIANO,74467,câmara,perfil_parlamentar,deputadosfederais
daniel_pcdob,DANIEL ALMEIDA,74060,câmara,perfil_parlamentar,deputadosfederais
danielcoelho23,DANIEL COELHO,178916,câmara,perfil_parlamentar,deputadosfederais
dfdanielfreitas,DANIEL FREITAS,204367,câmara,perfil_parlamentar,deputadosfederais
danielpmerj,DANIEL SILVEIRA,204454,câmara,perfil_parlamentar,deputadosfederais
trzeciakdaniel,DANIEL TRZECIAK,204409,câmara,perfil_parlamentar,deputadosfederais
danielawaguinho,DANIELA DO WAGUINHO,204459,câmara,perfil_parlamentar,deputadosfederais
danilocabral__,DANILO CABRAL,160528,câmara,perfil_parlamentar,deputadosfederais
danrleifederal,DANRLEI DE DEUS HINTERHOLZ,160552,câmara,perfil_parlamentar,deputadosfederais
depdarcidematos,DARCI DE MATOS,116379,câmara,perfil_parlamentar,deputadosfederais
darcisioperondi,DARCÍSIO PERONDI,73891,câmara,perfil_parlamentar,deputadosfederais
davidmirandario,DAVID MIRANDA,205548,câmara,perfil_parlamentar,deputadosfederais
davidlouve,DAVID SOARES,204511,câmara,perfil_parlamentar,deputadosfederais
delegadofurtado,DELEGADO ANTÔNIO FURTADO,204451,câmara,perfil_parlamentar,deputadosfederais
edermauropa,DELEGADO ÉDER MAURO,178908,câmara,perfil_parlamentar,deputadosfederais
delegadofreitas,DELEGADO MARCELO FREITAS,204512,câmara,perfil_parlamentar,deputadosfederais
delegadopablo_,DELEGADO PABLO,204569,câmara,perfil_parlamentar,deputadosfederais
delegado_waldir,DELEGADO WALDIR,164359,câmara,perfil_parlamentar,deputadosfederais
denisbezerra,DENIS BEZERRA,204542,câmara,perfil_parlamentar,deputadosfederais
diegoandrade_mg,DIEGO ANDRADE,160588,câmara,perfil_parlamentar,deputadosfederais
diegogarciapr,DIEGO GARCIA,178929,câmara,perfil_parlamentar,deputadosfederais
depdimasfabiano,DIMAS FABIANO,160599,câmara,perfil_parlamentar,deputadosfederais
domingos_neto,DOMINGOS NETO,143632,câmara,perfil_parlamentar,deputadosfederais
domingossaviomg,DOMINGOS SÁVIO,160758,câmara,perfil_parlamentar,deputadosfederais
drfredericomg,DR. FREDERICO,204518,câmara,perfil_parlamentar,deputadosfederais
drleonardomt,DR. LEONARDO,204439,câmara,perfil_parlamentar,deputadosfederais
drluizantoniojr,DR. LUIZ ANTONIO TEIXEIRA JR.,204450,câmara,perfil_parlamentar,deputadosfederais
dramanato,DRA. SORAYA MANATO,81297,câmara,perfil_parlamentar,deputadosfederais
vandamilani,DRA. VANDA MILANI,204434,câmara,perfil_parlamentar,deputadosfederais
dulcemiranda_to,DULCE MIRANDA,178994,câmara,perfil_parlamentar,deputadosfederais
depedilaziojr,EDILÁZIO JÚNIOR,204562,câmara,perfil_parlamentar,deputadosfederais
ediolopes,EDIO LOPES,141417,câmara,perfil_parlamentar,deputadosfederais
edmilsonpsol,EDMILSON RODRIGUES,134812,câmara,perfil_parlamentar,deputadosfederais
eduardobarbosa_,EDUARDO BARBOSA,74655,câmara,perfil_parlamentar,deputadosfederais
eduardobismarck,EDUARDO BISMARCK,204541,câmara,perfil_parlamentar,deputadosfederais
bolsonarosp,EDUARDO BOLSONARO,92346,câmara,perfil_parlamentar,deputadosfederais
soueduardo33,EDUARDO BRAIDE,204552,câmara,perfil_parlamentar,deputadosfederais
dep_eduardo,EDUARDO COSTA,204500,câmara,perfil_parlamentar,deputadosfederais
eduardo_cury,EDUARDO CURY,178977,câmara,perfil_parlamentar,deputadosfederais
eduardodafonte,EDUARDO DA FONTE,141421,câmara,perfil_parlamentar,deputadosfederais
efraimfilho,EFRAIM FILHO,141422,câmara,perfil_parlamentar,deputadosfederais
elcionepmdb,ELCIONE BARBALHO,74075,câmara,perfil_parlamentar,deputadosfederais
elidiasborges,ELI BORGES,204364,câmara,perfil_parlamentar,deputadosfederais
assessoria2577,ELI CORRÊA FILHO,160532,câmara,perfil_parlamentar,deputadosfederais
eliasvazgyn,ELIAS VAZ,204389,câmara,perfil_parlamentar,deputadosfederais
elmarnascimento,ELMAR NASCIMENTO,178854,câmara,perfil_parlamentar,deputadosfederais
emanuelzinhomt,EMANUEL PINHEIRO NETO,198783,câmara,perfil_parlamentar,deputadosfederais
emidinhomadeira,EMIDINHO MADEIRA,161550,câmara,perfil_parlamentar,deputadosfederais
depeneiasreis,ENÉIAS REIS,207309,câmara,perfil_parlamentar,deputadosfederais
enioverri,ENIO VERRI,132504,câmara,perfil_parlamentar,deputadosfederais
enricomisasi,ENRICO MISASI,204537,câmara,perfil_parlamentar,deputadosfederais
erikakokay,ERIKA KOKAY,160575,câmara,perfil_parlamentar,deputadosfederais
erosbiondini,EROS BIONDINI,160640,câmara,perfil_parlamentar,deputadosfederais
euclydespetter,EUCLYDES PETTERSEN,204482,câmara,perfil_parlamentar,deputadosfederais
evairdemelo,EVAIR VIEIRA DE MELO,178871,câmara,perfil_parlamentar,deputadosfederais
roman_evandro,EVANDRO ROMAN,178930,câmara,perfil_parlamentar,deputadosfederais
netto_expedito,EXPEDITO NETTO,178953,câmara,perfil_parlamentar,deputadosfederais
fabiofaria5555,FÁBIO FARIA,141428,câmara,perfil_parlamentar,deputadosfederais
fabiohenriquese,FÁBIO HENRIQUE,68720,câmara,perfil_parlamentar,deputadosfederais
depfmitidieri,FÁBIO MITIDIERI,178969,câmara,perfil_parlamentar,deputadosfederais
_fabinhoramalho,FÁBIO RAMALHO,141427,câmara,perfil_parlamentar,deputadosfederais
fabioreis1515,FABIO REIS,171623,câmara,perfil_parlamentar,deputadosfederais
deputadofabiosc,FABIO SCHIOCHET,204368,câmara,perfil_parlamentar,deputadosfederais
f_trad,FÁBIO TRAD,160587,câmara,perfil_parlamentar,deputadosfederais
fausto_pinato,FAUSTO PINATO,66828,câmara,perfil_parlamentar,deputadosfederais
felipecarreras,FELIPE CARRERAS,72442,câmara,perfil_parlamentar,deputadosfederais
ffrancischini_,FELIPE FRANCISCHINI,204398,câmara,perfil_parlamentar,deputadosfederais
rigoni_felipe,FELIPE RIGONI,204371,câmara,perfil_parlamentar,deputadosfederais
felixmendoncajr,FÉLIX MENDONÇA JÚNIOR,160666,câmara,perfil_parlamentar,deputadosfederais
fernandapsol,FERNANDA MELCHIONNA,204407,câmara,perfil_parlamentar,deputadosfederais
fbcfilho,FERNANDO COELHO FILHO,141431,câmara,perfil_parlamentar,deputadosfederais
mineiroptrn,FERNANDO MINEIRO,204445,câmara,perfil_parlamentar,deputadosfederais
fmonteirope,FERNANDO MONTEIRO,92699,câmara,perfil_parlamentar,deputadosfederais
fernandorodolfo,FERNANDO RODOLFO,204427,câmara,perfil_parlamentar,deputadosfederais
filipebarrost,FILIPE BARROS,204411,câmara,perfil_parlamentar,deputadosfederais
flaviaarrudadf,FLÁVIA ARRUDA,204354,câmara,perfil_parlamentar,deputadosfederais
depflaviamorais,FLÁVIA MORAIS,160598,câmara,perfil_parlamentar,deputadosfederais
flaviano_melo,FLAVIANO MELO,141434,câmara,perfil_parlamentar,deputadosfederais
flavionoguera,FLAVIO NOGUEIRA,191923,câmara,perfil_parlamentar,deputadosfederais
flordelismk,FLORDELIS,204447,câmara,perfil_parlamentar,deputadosfederais
franciscojr_go,FRANCISCO JR.,204392,câmara,perfil_parlamentar,deputadosfederais
francocartafina,FRANCO CARTAFINA,204510,câmara,perfil_parlamentar,deputadosfederais
fredcosta5133,FRED COSTA,204494,câmara,perfil_parlamentar,deputadosfederais
freianastacioal,FREI ANASTACIO RIBEIRO,204393,câmara,perfil_parlamentar,deputadosfederais
depgenecias,GENECIAS NORONHA,160669,câmara,perfil_parlamentar,deputadosfederais
generalgirao,GENERAL GIRÃO,204473,câmara,perfil_parlamentar,deputadosfederais
genpeternelli,GENERAL PETERNELLI,204484,câmara,perfil_parlamentar,deputadosfederais
geninhozuliani,GENINHO ZULIANI,204527,câmara,perfil_parlamentar,deputadosfederais
geovaniadesa,GEOVANIA DE SÁ,178966,câmara,perfil_parlamentar,deputadosfederais
dep_geraldo,GERALDO RESENDE,74374,câmara,perfil_parlamentar,deputadosfederais
gervasiomaia,GERVÁSIO MAIA,204394,câmara,perfil_parlamentar,deputadosfederais
fernandogiacobo,GIACOBO,74383,câmara,perfil_parlamentar,deputadosfederais
gilcutrim,GIL CUTRIM,204575,câmara,perfil_parlamentar,deputadosfederais
gilbertoabramo,GILBERTO ABRAMO,204491,câmara,perfil_parlamentar,deputadosfederais
gilbertopsc20,GILBERTO NASCIMENTO,74270,câmara,perfil_parlamentar,deputadosfederais
gilsonmarques30,GILSON MARQUES,204365,câmara,perfil_parlamentar,deputadosfederais
giovanicherini,GIOVANI CHERINI,160673,câmara,perfil_parlamentar,deputadosfederais
giovanifeltes,GIOVANI FELTES,178996,câmara,perfil_parlamentar,deputadosfederais
glauber_braga,GLAUBER BRAGA,152605,câmara,perfil_parlamentar,deputadosfederais
glaustinfokus,GLAUSTIN FOKUS,204419,câmara,perfil_parlamentar,deputadosfederais
gleisi,GLEISI HOFFMANN,107283,câmara,perfil_parlamentar,deputadosfederais
zeguilherme_10,GUIGA PEIXOTO,204513,câmara,perfil_parlamentar,deputadosfederais
capitaoderrite,GUILHERME DERRITE,204531,câmara,perfil_parlamentar,deputadosfederais
guilhermemussi,GUILHERME MUSSI,160667,câmara,perfil_parlamentar,deputadosfederais
gurgelsoares,GURGEL,204442,câmara,perfil_parlamentar,deputadosfederais
gustavofruet,GUSTAVO FRUET,73460,câmara,perfil_parlamentar,deputadosfederais
gustinhoribeiro,GUSTINHO RIBEIRO,204408,câmara,perfil_parlamentar,deputadosfederais
guth_reis,GUTEMBERG REIS,204456,câmara,perfil_parlamentar,deputadosfederais
heitorfreirece,HEITOR FREIRE,204548,câmara,perfil_parlamentar,deputadosfederais
heitorschuch,HEITOR SCHUCH,178964,câmara,perfil_parlamentar,deputadosfederais
heldersalomao,HELDER SALOMÃO,178873,câmara,perfil_parlamentar,deputadosfederais
heliocosta,HÉLIO COSTA,204373,câmara,perfil_parlamentar,deputadosfederais
depheliolopes,HELIO LOPES,204444,câmara,perfil_parlamentar,deputadosfederais
henriquefontana,HENRIQUE FONTANA,73482,câmara,perfil_parlamentar,deputadosfederais
herciliodiniz,HERCÍLIO COELHO DINIZ,204539,câmara,perfil_parlamentar,deputadosfederais
herculanopassos,HERCULANO PASSOS,178981,câmara,perfil_parlamentar,deputadosfederais
parcianello,HERMES PARCIANELLO,73772,câmara,perfil_parlamentar,deputadosfederais
rochahildorocha,HILDO ROCHA,178884,câmara,perfil_parlamentar,deputadosfederais
deputadohiran,HIRAN GONÇALVES,178959,câmara,perfil_parlamentar,deputadosfederais
dephugoleal,HUGO LEAL,141450,câmara,perfil_parlamentar,deputadosfederais
hugomottapb,HUGO MOTTA,160674,câmara,perfil_parlamentar,deputadosfederais
idilvan,IDILVAN ALENCAR,204533,câmara,perfil_parlamentar,deputadosfederais
oficialigortimo,IGOR TIMO,204508,câmara,perfil_parlamentar,deputadosfederais
iracemaportela,IRACEMA PORTELLA,67138,câmara,perfil_parlamentar,deputadosfederais
bulhoesjr,ISNALDO BULHÕES JR.,204436,câmara,perfil_parlamentar,deputadosfederais
ivanvalente,IVAN VALENTE,73531,câmara,perfil_parlamentar,deputadosfederais
jandira_feghali,JANDIRA FEGHALI,74848,câmara,perfil_parlamentar,deputadosfederais
jqcassol,JAQUELINE CASSOL,108338,câmara,perfil_parlamentar,deputadosfederais
jeanwyllys_real,JEAN WYLLYS,160672,câmara,perfil_parlamentar,deputadosfederais
depjefferson,JEFFERSON CAMPOS,74273,câmara,perfil_parlamentar,deputadosfederais
jeronimogoergen,JERÔNIMO GOERGEN,160570,câmara,perfil_parlamentar,deputadosfederais
jesussergioac,JESUS SÉRGIO,204435,câmara,perfil_parlamentar,deputadosfederais
jhc_40,JHC,178842,câmara,perfil_parlamentar,deputadosfederais
jhonatan_djesus,JHONATAN DE JESUS,160531,câmara,perfil_parlamentar,deputadosfederais
joaocamposdep,JOÃO CAMPOS,74366,câmara,perfil_parlamentar,deputadosfederais
joaodanielpt,JOÃO DANIEL,178970,câmara,perfil_parlamentar,deputadosfederais
joaocampos,JOÃO H. CAMPOS,204429,câmara,perfil_parlamentar,deputadosfederais
depjoaomaia,JOÃO MAIA,141459,câmara,perfil_parlamentar,deputadosfederais
joaoromaneto,JOÃO ROMA,204576,câmara,perfil_parlamentar,deputadosfederais
joaquimpassarin,JOAQUIM PASSARINHO,178910,câmara,perfil_parlamentar,deputadosfederais
joeniawapichana,JOENIA WAPICHANA,204468,câmara,perfil_parlamentar,deputadosfederais
joicehasselmann,JOICE HASSELMANN,204546,câmara,perfil_parlamentar,deputadosfederais
jorge_braz,JORGE BRAZ,205550,câmara,perfil_parlamentar,deputadosfederais
depjorgesolla,JORGE SOLLA,178857,câmara,perfil_parlamentar,deputadosfederais
joseairtonpt,JOSÉ AIRTON FÉLIX CIRILO,141464,câmara,perfil_parlamentar,deputadosfederais
guimaraes13pt,JOSÉ GUIMARÃES,141470,câmara,perfil_parlamentar,deputadosfederais
schreinerjose,JOSE MARIO SCHREINER,204386,câmara,perfil_parlamentar,deputadosfederais
josemedeirosmt,JOSÉ MEDEIROS,204472,câmara,perfil_parlamentar,deputadosfederais
depjosenelto,JOSÉ NELTO,204391,câmara,perfil_parlamentar,deputadosfederais
josenunesdep,JOSÉ NUNES,160619,câmara,perfil_parlamentar,deputadosfederais
priante,JOSÉ PRIANTE,74079,câmara,perfil_parlamentar,deputadosfederais
zericardoam,JOSÉ RICARDO,204555,câmara,perfil_parlamentar,deputadosfederais
joserocha_,JOSÉ ROCHA,74554,câmara,perfil_parlamentar,deputadosfederais
josiasgomesba,JOSIAS GOMES,74141,câmara,perfil_parlamentar,deputadosfederais
josimarpr22,JOSIMAR MARANHÃOZINHO,204563,câmara,perfil_parlamentar,deputadosfederais
julianlemosopb1,JULIAN LEMOS,204420,câmara,perfil_parlamentar,deputadosfederais
depjuliocesarpi,JÚLIO CESAR,74317,câmara,perfil_parlamentar,deputadosfederais
juliocesarrib,JULIO CESAR RIBEIRO,204372,câmara,perfil_parlamentar,deputadosfederais
depjuliodelgado,JÚLIO DELGADO,73586,câmara,perfil_parlamentar,deputadosfederais
juninhodopneu,JUNINHO DO PNEU,204457,câmara,perfil_parlamentar,deputadosfederais
juniorbozzella,JÚNIOR BOZZELLA,204502,câmara,perfil_parlamentar,deputadosfederais
junior_lourenco,JUNIOR LOURENÇO,204574,câmara,perfil_parlamentar,deputadosfederais
jrmano_,JÚNIOR MANO,204550,câmara,perfil_parlamentar,deputadosfederais
depjuscelino,JUSCELINO FILHO,178886,câmara,perfil_parlamentar,deputadosfederais
kimpkat,KIM KATAGUIRI,204536,câmara,perfil_parlamentar,deputadosfederais
laerciofederal,LAERCIO OLIVEIRA,151208,câmara,perfil_parlamentar,deputadosfederais
dep_lafayette,LAFAYETTE DE ANDRADA,98057,câmara,perfil_parlamentar,deputadosfederais
laurietecantora,LAURIETE,160534,câmara,perfil_parlamentar,deputadosfederais
leandre4300,LEANDRE,178832,câmara,perfil_parlamentar,deputadosfederais
ledasadala,LEDA SADALA,204375,câmara,perfil_parlamentar,deputadosfederais
depleomoraes,LÉO MORAES,204359,câmara,perfil_parlamentar,deputadosfederais
leomotta_ofc,LÉO MOTTA,204547,câmara,perfil_parlamentar,deputadosfederais
depleomonteiro,LEONARDO MONTEIRO,74156,câmara,perfil_parlamentar,deputadosfederais
joseleonidas,LEÔNIDAS CRISTINO,74299,câmara,perfil_parlamentar,deputadosfederais
leurlomantojr,LEUR LOMANTO JÚNIOR,92102,câmara,perfil_parlamentar,deputadosfederais
lidicedamata,LÍDICE DA MATA,139285,câmara,perfil_parlamentar,deputadosfederais
lincoln_portela,LINCOLN PORTELA,74585,câmara,perfil_parlamentar,deputadosfederais
lizianebayer,LIZIANE BAYER,204405,câmara,perfil_parlamentar,deputadosfederais
ltrutis,LOESTER TRUTIS,204382,câmara,perfil_parlamentar,deputadosfederais
lourivalgomesrj,LOURIVAL GOMES,196358,câmara,perfil_parlamentar,deputadosfederais
lucasvgonzalez,LUCAS GONZALEZ,204523,câmara,perfil_parlamentar,deputadosfederais
lucasredecker,LUCAS REDECKER,204404,câmara,perfil_parlamentar,deputadosfederais
vergiliolucas77,LUCAS VERGILIO,178879,câmara,perfil_parlamentar,deputadosfederais
bivar1717,LUCIANO BIVAR,74478,câmara,perfil_parlamentar,deputadosfederais
lucianoducci,LUCIANO DUCCI,178931,câmara,perfil_parlamentar,deputadosfederais
luciomosquini,LUCIO MOSQUINI,178954,câmara,perfil_parlamentar,deputadosfederais
luismirandausa,LUIS MIRANDA,204381,câmara,perfil_parlamentar,deputadosfederais
luistibeoficial,LUIS TIBÉ,160510,câmara,perfil_parlamentar,deputadosfederais
